Model,Avg_Pos,Avg_Neg,Margin,Avg_Rand_Neg,threshold_1,threshold_1.1,threshold_1.2,threshold_1.5,threshold_2,threshold_3
C_DPO_KL_S_full_epoch38,0.39253823781013500,0.3645780372619630,0.027960200548171900,0.04994184896349910,0.53,0.339,0.274,0.171,0.107,0.066
C_DPO_KL_S_full_epoch39,0.38516916751861600,0.3571538186073300,0.02801534891128540,0.050370849668979600,0.515,0.334,0.268,0.176,0.112,0.066
C_DPO_KL_S_full_epoch40,0.3809494943618770,0.35328602266311600,0.02766347169876100,0.03796148672699930,0.534,0.338,0.278,0.182,0.111,0.072
C_DPO_KL_S_full_epoch41,0.38110920357704200,0.3523925428390500,0.02871666073799130,0.04654311761260030,0.526,0.334,0.279,0.178,0.116,0.073
C_DPO_KL_S_full_epoch42,0.37311674988269800,0.3453526668548580,0.02776408302783970,0.040259964764118200,0.507,0.323,0.266,0.179,0.107,0.062
C_DPO_KL_S_full_epoch43,0.3707207169532780,0.3427227807044980,0.027997936248779300,0.03808118775486950,0.521,0.327,0.273,0.182,0.114,0.07
C_DPO_KL_S_full_epoch44,0.37079974794387800,0.34272632479667700,0.028073423147201500,0.04047655686736110,0.518,0.335,0.282,0.18,0.111,0.068
C_DPO_KL_S_full_epoch45,0.3650373907089230,0.33792965185642200,0.027107738852500900,0.043013546615839000,0.516,0.328,0.278,0.18,0.114,0.076
C_DPO_KL_S_full_epoch46,0.36476932001113900,0.33829813575744600,0.02647118425369270,0.04520129784941670,0.51,0.33,0.276,0.182,0.116,0.074
C_DPO_KL_S_full_epoch47,0.36489651107788100,0.33791671848297100,0.02697979259490970,0.03934003412723540,0.511,0.335,0.28,0.18,0.114,0.072
C_DPO_KL_S_full_epoch48,0.3637885420322420,0.3367886248230930,0.026999917209148400,0.04539558291435240,0.516,0.331,0.281,0.184,0.117,0.076
C_DPO_KL_S_full_epoch49,0.3637621164321900,0.3368898358941080,0.026872280538082100,0.03847211226820950,0.511,0.331,0.276,0.183,0.115,0.077
C_DPO_KL_S_full_epoch50,0.3635940270423890,0.3366987235546110,0.02689530348777770,0.05426061525940900,0.513,0.333,0.28,0.184,0.114,0.075
HNC_L2_100_S_full_epoch1,-0.10520932936668400,-0.11074915218353300,0.005539822816848760,-0.4562773108482360,0.391,0.145,0.072,0.031,0.015,0.006
HNC_L2_100_S_full_epoch2,-0.12261984252929700,-0.1286012191772460,0.005981376647949220,-0.481742262840271,0.412,0.119,0.061,0.018,0.006,0.0
HNC_L2_100_S_full_epoch3,-0.1283181869983670,-0.13419874727726000,0.005880560278892530,-0.47662022709846500,0.446,0.14,0.068,0.025,0.008,0.005
HNC_L2_100_S_full_epoch4,-0.1459431345462800,-0.15238595008850100,0.006442815542221060,-0.4896550178527830,0.433,0.14,0.06,0.019,0.008,0.001
HNC_L2_100_S_full_epoch5,-0.1374691265821460,-0.1440152028799060,0.006546076297760020,-0.49187061190605200,0.457,0.165,0.092,0.025,0.009,0.002
HNC_L2_100_S_full_epoch6,-0.14609326171875,-0.1526446053981780,0.006551343679428080,-0.4911558926105500,0.464,0.173,0.104,0.034,0.014,0.005
HNC_L2_100_S_full_epoch7,-0.16135938262939500,-0.16899197387695300,0.007632591247558610,-0.4987931549549100,0.458,0.175,0.088,0.027,0.008,0.001
HNC_L2_100_S_full_epoch8,-0.15389531326293900,-0.16222780561447100,0.008332492351532000,-0.48794224858284000,0.474,0.181,0.1,0.032,0.013,0.006
HNC_L2_100_S_full_epoch9,-0.15498648738861100,-0.1628474851846700,0.007860997796058640,-0.4877048432827000,0.467,0.206,0.119,0.042,0.016,0.006
HNC_L2_100_S_full_epoch10,-0.15755652809143100,-0.16586789441108700,0.008311366319656370,-0.49621230363845800,0.47,0.213,0.121,0.038,0.009,0.003
HNC_L2_100_S_full_epoch11,-0.16591153717041000,-0.17579353380203200,0.009881996631622310,-0.4950118660926820,0.456,0.214,0.125,0.036,0.012,0.003
HNC_L2_100_S_full_epoch12,-0.16736038398742700,-0.17592866945266700,0.008568285465240490,-0.5001170039176940,0.468,0.226,0.134,0.046,0.019,0.006
HNC_L2_100_S_full_epoch13,-0.1762912483215330,-0.1856602153778080,0.009368967056274410,-0.4967193007469180,0.469,0.212,0.121,0.036,0.015,0.006
HNC_L2_100_S_full_epoch14,-0.16975879049301100,-0.17898341274261500,0.00922462224960327,-0.49783432483673100,0.466,0.225,0.136,0.051,0.021,0.006
HNC_L2_100_S_full_epoch15,-0.1743082776069640,-0.18375468826293900,0.009446410655975350,-0.49242374300956700,0.477,0.222,0.133,0.047,0.019,0.005
HNC_L2_100_S_full_epoch16,-0.17327760869264600,-0.18276660215854600,0.00948899346590043,-0.4931030869483950,0.468,0.24,0.147,0.057,0.024,0.008
HNC_L2_100_S_full_epoch17,-0.17498644256591800,-0.18510203075408900,0.010115588188171400,-0.4927096962928770,0.47,0.233,0.144,0.057,0.023,0.01
HNC_L2_100_S_full_epoch18,-0.17664781522750900,-0.18634835290908800,0.00970053768157958,-0.4891696572303770,0.47,0.234,0.146,0.058,0.022,0.008
HNC_L2_100_S_full_epoch19,-0.17556532144546500,-0.18531008005142200,0.009744758605957060,-0.4920186996459960,0.464,0.236,0.142,0.062,0.025,0.01
HNC_L2_100_S_full_epoch20,-0.17555622386932400,-0.18531372356414800,0.009757499694824200,-0.4911666512489320,0.464,0.234,0.144,0.061,0.026,0.01
